row_index,datetime,contract,option_type,strike,final_prediction,edge,edge_reason,source,selected_model,bandwidth,loo_mse,n_train,used_cols,edge_side,edge_block_size,edge_position_in_block
10,07-01-2026 10:05,NIFTY27JAN2625200CE,CE,25200,0.07708569365796465,True,edge_no_left_observed,edge_claude_progressive_local_poly_wls,edge_claude_progressive_local_poly_wls,0.0002,2.5431320311217553e-05,11,NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625600CE|NIFTY27JAN2625700CE|NIFTY27JAN2625800CE|NIFTY27JAN2625900CE|NIFTY27JAN2626000CE|NIFTY27JAN2626100CE|NIFTY27JAN2626200CE|NIFTY27JAN2626400CE|NIFTY27JAN2626500CE,left,1.0,0.0
10,07-01-2026 10:05,NIFTY27JAN2625500CE,CE,25500,0.10815892629593214,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0001,0.0001154354324496364,11,NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625600CE|NIFTY27JAN2625700CE|NIFTY27JAN2625800CE|NIFTY27JAN2625900CE|NIFTY27JAN2626000CE|NIFTY27JAN2626100CE|NIFTY27JAN2626200CE|NIFTY27JAN2626400CE|NIFTY27JAN2626500CE,,,
10,07-01-2026 10:05,NIFTY27JAN2626300CE,CE,26300,0.09417106503243967,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0001,0.0001154354324496364,11,NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625600CE|NIFTY27JAN2625700CE|NIFTY27JAN2625800CE|NIFTY27JAN2625900CE|NIFTY27JAN2626000CE|NIFTY27JAN2626100CE|NIFTY27JAN2626200CE|NIFTY27JAN2626400CE|NIFTY27JAN2626500CE,,,
11,07-01-2026 10:10,NIFTY27JAN2625500CE,CE,25500,0.10517885483406943,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0002,2.9770499245582542e-05,9,NIFTY27JAN2625200CE|NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625800CE|NIFTY27JAN2626100CE|NIFTY27JAN2626200CE|NIFTY27JAN2626300CE|NIFTY27JAN2626400CE|NIFTY27JAN2626500CE,,,
11,07-01-2026 10:10,NIFTY27JAN2625600CE,CE,25600,0.10489778057307292,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0002,2.9770499245582542e-05,9,NIFTY27JAN2625200CE|NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625800CE|NIFTY27JAN2626100CE|NIFTY27JAN2626200CE|NIFTY27JAN2626300CE|NIFTY27JAN2626400CE|NIFTY27JAN2626500CE,,,
11,07-01-2026 10:10,NIFTY27JAN2625700CE,CE,25700,0.1043635530297925,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0002,2.9770499245582542e-05,9,NIFTY27JAN2625200CE|NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625800CE|NIFTY27JAN2626100CE|NIFTY27JAN2626200CE|NIFTY27JAN2626300CE|NIFTY27JAN2626400CE|NIFTY27JAN2626500CE,,,
11,07-01-2026 10:10,NIFTY27JAN2625900CE,CE,25900,0.10203522704135108,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0002,2.9770499245582542e-05,9,NIFTY27JAN2625200CE|NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625800CE|NIFTY27JAN2626100CE|NIFTY27JAN2626200CE|NIFTY27JAN2626300CE|NIFTY27JAN2626400CE|NIFTY27JAN2626500CE,,,
11,07-01-2026 10:10,NIFTY27JAN2626000CE,CE,26000,0.10024670525224832,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0002,2.9770499245582542e-05,9,NIFTY27JAN2625200CE|NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625800CE|NIFTY27JAN2626100CE|NIFTY27JAN2626200CE|NIFTY27JAN2626300CE|NIFTY27JAN2626400CE|NIFTY27JAN2626500CE,,,
11,07-01-2026 10:10,NIFTY27JAN2623900PE,PE,23900,0.17920918787037815,True,edge_no_left_observed,edge_claude_progressive_local_poly_wls,edge_claude_progressive_local_poly_wls,0.0002,1.4586520391007916e-07,11,NIFTY27JAN2624000PE|NIFTY27JAN2624100PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624500PE|NIFTY27JAN2624600PE|NIFTY27JAN2624700PE|NIFTY27JAN2624800PE|NIFTY27JAN2624900PE|NIFTY27JAN2625000PE|NIFTY27JAN2625100PE,left,2.0,0.0
11,07-01-2026 10:10,NIFTY27JAN2623800PE,PE,23800,0.18571843967120263,True,edge_no_left_observed,edge_claude_progressive_local_poly_wls,edge_claude_progressive_local_poly_wls,0.0002,1.3370977025090589e-07,12,NIFTY27JAN2624000PE|NIFTY27JAN2624100PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624500PE|NIFTY27JAN2624600PE|NIFTY27JAN2624700PE|NIFTY27JAN2624800PE|NIFTY27JAN2624900PE|NIFTY27JAN2625000PE|NIFTY27JAN2625100PE|NIFTY27JAN2623900PE*as_xy,left,2.0,1.0
11,07-01-2026 10:10,NIFTY27JAN2624200PE,PE,24200,0.16082885988180198,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0001,1.8318298353941422e-07,11,NIFTY27JAN2624000PE|NIFTY27JAN2624100PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624500PE|NIFTY27JAN2624600PE|NIFTY27JAN2624700PE|NIFTY27JAN2624800PE|NIFTY27JAN2624900PE|NIFTY27JAN2625000PE|NIFTY27JAN2625100PE,,,
12,07-01-2026 10:15,NIFTY27JAN2625700CE,CE,25700,0.09224990684667023,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0002,7.0463600285794e-05,10,NIFTY27JAN2625200CE|NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625500CE|NIFTY27JAN2625600CE|NIFTY27JAN2625800CE|NIFTY27JAN2625900CE|NIFTY27JAN2626000CE|NIFTY27JAN2626300CE|NIFTY27JAN2626400CE,,,
12,07-01-2026 10:15,NIFTY27JAN2626100CE,CE,26100,0.08628940547680776,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0002,7.0463600285794e-05,10,NIFTY27JAN2625200CE|NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625500CE|NIFTY27JAN2625600CE|NIFTY27JAN2625800CE|NIFTY27JAN2625900CE|NIFTY27JAN2626000CE|NIFTY27JAN2626300CE|NIFTY27JAN2626400CE,,,
12,07-01-2026 10:15,NIFTY27JAN2626200CE,CE,26200,0.08550888278838731,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0002,7.0463600285794e-05,10,NIFTY27JAN2625200CE|NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625500CE|NIFTY27JAN2625600CE|NIFTY27JAN2625800CE|NIFTY27JAN2625900CE|NIFTY27JAN2626000CE|NIFTY27JAN2626300CE|NIFTY27JAN2626400CE,,,
12,07-01-2026 10:15,NIFTY27JAN2626500CE,CE,26500,0.08406402540877693,True,edge_no_right_observed,edge_claude_progressive_local_poly_wls,edge_claude_progressive_local_poly_wls,0.0002,2.5948360008856533e-05,10,NIFTY27JAN2625200CE|NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625500CE|NIFTY27JAN2625600CE|NIFTY27JAN2625800CE|NIFTY27JAN2625900CE|NIFTY27JAN2626000CE|NIFTY27JAN2626300CE|NIFTY27JAN2626400CE,right,1.0,0.0
12,07-01-2026 10:15,NIFTY27JAN2623900PE,PE,23900,0.17857292368063457,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,5e-05,1.0241353008149626e-06,13,NIFTY27JAN2623800PE|NIFTY27JAN2624000PE|NIFTY27JAN2624100PE|NIFTY27JAN2624200PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624500PE|NIFTY27JAN2624600PE|NIFTY27JAN2624700PE|NIFTY27JAN2624800PE|NIFTY27JAN2624900PE|NIFTY27JAN2625000PE|NIFTY27JAN2625100PE,,,
13,07-01-2026 10:20,NIFTY27JAN2625500CE,CE,25500,0.1117817681789437,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0002,4.2863961079370275e-05,11,NIFTY27JAN2625200CE|NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625600CE|NIFTY27JAN2625800CE|NIFTY27JAN2625900CE|NIFTY27JAN2626000CE|NIFTY27JAN2626200CE|NIFTY27JAN2626300CE|NIFTY27JAN2626400CE|NIFTY27JAN2626500CE,,,
13,07-01-2026 10:20,NIFTY27JAN2625700CE,CE,25700,0.10223839813310785,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0002,4.2863961079370275e-05,11,NIFTY27JAN2625200CE|NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625600CE|NIFTY27JAN2625800CE|NIFTY27JAN2625900CE|NIFTY27JAN2626000CE|NIFTY27JAN2626200CE|NIFTY27JAN2626300CE|NIFTY27JAN2626400CE|NIFTY27JAN2626500CE,,,
13,07-01-2026 10:20,NIFTY27JAN2626100CE,CE,26100,0.09003382002398014,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0002,4.2863961079370275e-05,11,NIFTY27JAN2625200CE|NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625600CE|NIFTY27JAN2625800CE|NIFTY27JAN2625900CE|NIFTY27JAN2626000CE|NIFTY27JAN2626200CE|NIFTY27JAN2626300CE|NIFTY27JAN2626400CE|NIFTY27JAN2626500CE,,,
13,07-01-2026 10:20,NIFTY27JAN2624000PE,PE,24000,0.17232269156455832,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0002,6.418424999272586e-07,10,NIFTY27JAN2623800PE|NIFTY27JAN2623900PE|NIFTY27JAN2624100PE|NIFTY27JAN2624400PE|NIFTY27JAN2624600PE|NIFTY27JAN2624700PE|NIFTY27JAN2624800PE|NIFTY27JAN2624900PE|NIFTY27JAN2625000PE|NIFTY27JAN2625100PE,,,
13,07-01-2026 10:20,NIFTY27JAN2624200PE,PE,24200,0.16138390773735764,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0002,6.418424999272586e-07,10,NIFTY27JAN2623800PE|NIFTY27JAN2623900PE|NIFTY27JAN2624100PE|NIFTY27JAN2624400PE|NIFTY27JAN2624600PE|NIFTY27JAN2624700PE|NIFTY27JAN2624800PE|NIFTY27JAN2624900PE|NIFTY27JAN2625000PE|NIFTY27JAN2625100PE,,,
13,07-01-2026 10:20,NIFTY27JAN2624300PE,PE,24300,0.15594454760185414,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0002,6.418424999272586e-07,10,NIFTY27JAN2623800PE|NIFTY27JAN2623900PE|NIFTY27JAN2624100PE|NIFTY27JAN2624400PE|NIFTY27JAN2624600PE|NIFTY27JAN2624700PE|NIFTY27JAN2624800PE|NIFTY27JAN2624900PE|NIFTY27JAN2625000PE|NIFTY27JAN2625100PE,,,
13,07-01-2026 10:20,NIFTY27JAN2624500PE,PE,24500,0.1451808819480209,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0002,6.418424999272586e-07,10,NIFTY27JAN2623800PE|NIFTY27JAN2623900PE|NIFTY27JAN2624100PE|NIFTY27JAN2624400PE|NIFTY27JAN2624600PE|NIFTY27JAN2624700PE|NIFTY27JAN2624800PE|NIFTY27JAN2624900PE|NIFTY27JAN2625000PE|NIFTY27JAN2625100PE,,,
14,07-01-2026 10:25,NIFTY27JAN2625600CE,CE,25600,0.09499091664518636,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,5e-05,4.446244164873772e-05,11,NIFTY27JAN2625200CE|NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625500CE|NIFTY27JAN2625800CE|NIFTY27JAN2625900CE|NIFTY27JAN2626000CE|NIFTY27JAN2626200CE|NIFTY27JAN2626300CE|NIFTY27JAN2626400CE|NIFTY27JAN2626500CE,,,
14,07-01-2026 10:25,NIFTY27JAN2625700CE,CE,25700,0.09490118689322728,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,5e-05,4.446244164873772e-05,11,NIFTY27JAN2625200CE|NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625500CE|NIFTY27JAN2625800CE|NIFTY27JAN2625900CE|NIFTY27JAN2626000CE|NIFTY27JAN2626200CE|NIFTY27JAN2626300CE|NIFTY27JAN2626400CE|NIFTY27JAN2626500CE,,,
14,07-01-2026 10:25,NIFTY27JAN2626100CE,CE,26100,0.08966205426968393,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,5e-05,4.446244164873772e-05,11,NIFTY27JAN2625200CE|NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625500CE|NIFTY27JAN2625800CE|NIFTY27JAN2625900CE|NIFTY27JAN2626000CE|NIFTY27JAN2626200CE|NIFTY27JAN2626300CE|NIFTY27JAN2626400CE|NIFTY27JAN2626500CE,,,
14,07-01-2026 10:25,NIFTY27JAN2624000PE,PE,24000,0.17102633952228619,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0002,4.699605962748357e-07,12,NIFTY27JAN2623800PE|NIFTY27JAN2623900PE|NIFTY27JAN2624200PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624500PE|NIFTY27JAN2624600PE|NIFTY27JAN2624700PE|NIFTY27JAN2624800PE|NIFTY27JAN2624900PE|NIFTY27JAN2625000PE|NIFTY27JAN2625100PE,,,
14,07-01-2026 10:25,NIFTY27JAN2624100PE,PE,24100,0.16550558682272515,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0002,4.699605962748357e-07,12,NIFTY27JAN2623800PE|NIFTY27JAN2623900PE|NIFTY27JAN2624200PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624500PE|NIFTY27JAN2624600PE|NIFTY27JAN2624700PE|NIFTY27JAN2624800PE|NIFTY27JAN2624900PE|NIFTY27JAN2625000PE|NIFTY27JAN2625100PE,,,
15,07-01-2026 10:30,NIFTY27JAN2625500CE,CE,25500,0.11749768982665901,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0002,2.918209559418696e-06,9,NIFTY27JAN2625200CE|NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625700CE|NIFTY27JAN2625800CE|NIFTY27JAN2625900CE|NIFTY27JAN2626100CE|NIFTY27JAN2626400CE|NIFTY27JAN2626500CE,,,
15,07-01-2026 10:30,NIFTY27JAN2625600CE,CE,25600,0.11160384536559535,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0002,2.918209559418696e-06,9,NIFTY27JAN2625200CE|NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625700CE|NIFTY27JAN2625800CE|NIFTY27JAN2625900CE|NIFTY27JAN2626100CE|NIFTY27JAN2626400CE|NIFTY27JAN2626500CE,,,
15,07-01-2026 10:30,NIFTY27JAN2626000CE,CE,26000,0.09522367942661322,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0002,2.918209559418696e-06,9,NIFTY27JAN2625200CE|NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625700CE|NIFTY27JAN2625800CE|NIFTY27JAN2625900CE|NIFTY27JAN2626100CE|NIFTY27JAN2626400CE|NIFTY27JAN2626500CE,,,
15,07-01-2026 10:30,NIFTY27JAN2626200CE,CE,26200,0.09075247970332344,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0002,2.918209559418696e-06,9,NIFTY27JAN2625200CE|NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625700CE|NIFTY27JAN2625800CE|NIFTY27JAN2625900CE|NIFTY27JAN2626100CE|NIFTY27JAN2626400CE|NIFTY27JAN2626500CE,,,
15,07-01-2026 10:30,NIFTY27JAN2626300CE,CE,26300,0.08926335051537675,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0002,2.918209559418696e-06,9,NIFTY27JAN2625200CE|NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625700CE|NIFTY27JAN2625800CE|NIFTY27JAN2625900CE|NIFTY27JAN2626100CE|NIFTY27JAN2626400CE|NIFTY27JAN2626500CE,,,
15,07-01-2026 10:30,NIFTY27JAN2624200PE,PE,24200,0.15934741538624264,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,5e-05,1.9505924702613745e-07,12,NIFTY27JAN2623800PE|NIFTY27JAN2623900PE|NIFTY27JAN2624000PE|NIFTY27JAN2624100PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624500PE|NIFTY27JAN2624600PE|NIFTY27JAN2624700PE|NIFTY27JAN2624800PE|NIFTY27JAN2624900PE|NIFTY27JAN2625000PE,,,
15,07-01-2026 10:30,NIFTY27JAN2625100PE,PE,25100,0.11126188101098299,True,edge_no_right_observed,edge_claude_progressive_local_poly_wls,edge_claude_progressive_local_poly_wls,0.0002,1.3369177726138697e-07,12,NIFTY27JAN2623800PE|NIFTY27JAN2623900PE|NIFTY27JAN2624000PE|NIFTY27JAN2624100PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624500PE|NIFTY27JAN2624600PE|NIFTY27JAN2624700PE|NIFTY27JAN2624800PE|NIFTY27JAN2624900PE|NIFTY27JAN2625000PE,right,1.0,0.0
16,07-01-2026 10:35,NIFTY27JAN2625400CE,CE,25400,0.12305401154811023,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0002,4.994835267471194e-06,10,NIFTY27JAN2625200CE|NIFTY27JAN2625300CE|NIFTY27JAN2625600CE|NIFTY27JAN2625700CE|NIFTY27JAN2625800CE|NIFTY27JAN2625900CE|NIFTY27JAN2626000CE|NIFTY27JAN2626200CE|NIFTY27JAN2626400CE|NIFTY27JAN2626500CE,,,
16,07-01-2026 10:35,NIFTY27JAN2625500CE,CE,25500,0.11643862691650055,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0002,4.994835267471194e-06,10,NIFTY27JAN2625200CE|NIFTY27JAN2625300CE|NIFTY27JAN2625600CE|NIFTY27JAN2625700CE|NIFTY27JAN2625800CE|NIFTY27JAN2625900CE|NIFTY27JAN2626000CE|NIFTY27JAN2626200CE|NIFTY27JAN2626400CE|NIFTY27JAN2626500CE,,,
16,07-01-2026 10:35,NIFTY27JAN2626100CE,CE,26100,0.09385650493098921,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0002,4.994835267471194e-06,10,NIFTY27JAN2625200CE|NIFTY27JAN2625300CE|NIFTY27JAN2625600CE|NIFTY27JAN2625700CE|NIFTY27JAN2625800CE|NIFTY27JAN2625900CE|NIFTY27JAN2626000CE|NIFTY27JAN2626200CE|NIFTY27JAN2626400CE|NIFTY27JAN2626500CE,,,
16,07-01-2026 10:35,NIFTY27JAN2626300CE,CE,26300,0.0906259376688535,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0002,4.994835267471194e-06,10,NIFTY27JAN2625200CE|NIFTY27JAN2625300CE|NIFTY27JAN2625600CE|NIFTY27JAN2625700CE|NIFTY27JAN2625800CE|NIFTY27JAN2625900CE|NIFTY27JAN2626000CE|NIFTY27JAN2626200CE|NIFTY27JAN2626400CE|NIFTY27JAN2626500CE,,,
16,07-01-2026 10:35,NIFTY27JAN2623800PE,PE,23800,0.18217743245061188,True,edge_no_left_observed,edge_claude_progressive_local_poly_wls,edge_claude_progressive_local_poly_wls,0.0002,1.5702285136792057e-07,10,NIFTY27JAN2623900PE|NIFTY27JAN2624000PE|NIFTY27JAN2624100PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624600PE|NIFTY27JAN2624700PE|NIFTY27JAN2624800PE|NIFTY27JAN2624900PE|NIFTY27JAN2625100PE,left,1.0,0.0
16,07-01-2026 10:35,NIFTY27JAN2624200PE,PE,24200,0.15922227215508816,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0002,6.140415095834125e-07,10,NIFTY27JAN2623900PE|NIFTY27JAN2624000PE|NIFTY27JAN2624100PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624600PE|NIFTY27JAN2624700PE|NIFTY27JAN2624800PE|NIFTY27JAN2624900PE|NIFTY27JAN2625100PE,,,
16,07-01-2026 10:35,NIFTY27JAN2624500PE,PE,24500,0.14255208397782534,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0002,6.140415095834125e-07,10,NIFTY27JAN2623900PE|NIFTY27JAN2624000PE|NIFTY27JAN2624100PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624600PE|NIFTY27JAN2624700PE|NIFTY27JAN2624800PE|NIFTY27JAN2624900PE|NIFTY27JAN2625100PE,,,
16,07-01-2026 10:35,NIFTY27JAN2625000PE,PE,25000,0.11619272368039409,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0002,6.140415095834125e-07,10,NIFTY27JAN2623900PE|NIFTY27JAN2624000PE|NIFTY27JAN2624100PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624600PE|NIFTY27JAN2624700PE|NIFTY27JAN2624800PE|NIFTY27JAN2624900PE|NIFTY27JAN2625100PE,,,
17,07-01-2026 10:40,NIFTY27JAN2625200CE,CE,25200,0.13075389366547732,True,edge_no_left_observed,edge_claude_progressive_local_poly_wls,edge_claude_progressive_local_poly_wls,0.0002,3.547351990674392e-07,8,NIFTY27JAN2625300CE|NIFTY27JAN2625500CE|NIFTY27JAN2625700CE|NIFTY27JAN2625900CE|NIFTY27JAN2626000CE|NIFTY27JAN2626200CE|NIFTY27JAN2626400CE|NIFTY27JAN2626500CE,left,1.0,0.0
17,07-01-2026 10:40,NIFTY27JAN2625400CE,CE,25400,0.11678299083073017,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,5e-05,6.899943724393873e-07,8,NIFTY27JAN2625300CE|NIFTY27JAN2625500CE|NIFTY27JAN2625700CE|NIFTY27JAN2625900CE|NIFTY27JAN2626000CE|NIFTY27JAN2626200CE|NIFTY27JAN2626400CE|NIFTY27JAN2626500CE,,,
17,07-01-2026 10:40,NIFTY27JAN2625600CE,CE,25600,0.10626770059640774,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,5e-05,6.899943724393873e-07,8,NIFTY27JAN2625300CE|NIFTY27JAN2625500CE|NIFTY27JAN2625700CE|NIFTY27JAN2625900CE|NIFTY27JAN2626000CE|NIFTY27JAN2626200CE|NIFTY27JAN2626400CE|NIFTY27JAN2626500CE,,,
17,07-01-2026 10:40,NIFTY27JAN2625800CE,CE,25800,0.0998438804339826,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,5e-05,6.899943724393873e-07,8,NIFTY27JAN2625300CE|NIFTY27JAN2625500CE|NIFTY27JAN2625700CE|NIFTY27JAN2625900CE|NIFTY27JAN2626000CE|NIFTY27JAN2626200CE|NIFTY27JAN2626400CE|NIFTY27JAN2626500CE,,,
17,07-01-2026 10:40,NIFTY27JAN2626100CE,CE,26100,0.09274315601982491,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,5e-05,6.899943724393873e-07,8,NIFTY27JAN2625300CE|NIFTY27JAN2625500CE|NIFTY27JAN2625700CE|NIFTY27JAN2625900CE|NIFTY27JAN2626000CE|NIFTY27JAN2626200CE|NIFTY27JAN2626400CE|NIFTY27JAN2626500CE,,,
17,07-01-2026 10:40,NIFTY27JAN2626300CE,CE,26300,0.0889022495699202,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,5e-05,6.899943724393873e-07,8,NIFTY27JAN2625300CE|NIFTY27JAN2625500CE|NIFTY27JAN2625700CE|NIFTY27JAN2625900CE|NIFTY27JAN2626000CE|NIFTY27JAN2626200CE|NIFTY27JAN2626400CE|NIFTY27JAN2626500CE,,,
17,07-01-2026 10:40,NIFTY27JAN2623900PE,PE,23900,0.17723517920019125,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0002,3.820981351621238e-07,11,NIFTY27JAN2623800PE|NIFTY27JAN2624000PE|NIFTY27JAN2624100PE|NIFTY27JAN2624200PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624500PE|NIFTY27JAN2624600PE|NIFTY27JAN2624700PE|NIFTY27JAN2624800PE|NIFTY27JAN2625000PE,,,
17,07-01-2026 10:40,NIFTY27JAN2624900PE,PE,24900,0.12219396593039081,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0002,3.820981351621238e-07,11,NIFTY27JAN2623800PE|NIFTY27JAN2624000PE|NIFTY27JAN2624100PE|NIFTY27JAN2624200PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624500PE|NIFTY27JAN2624600PE|NIFTY27JAN2624700PE|NIFTY27JAN2624800PE|NIFTY27JAN2625000PE,,,
17,07-01-2026 10:40,NIFTY27JAN2625100PE,PE,25100,0.11193132929196892,True,edge_no_right_observed,edge_claude_progressive_local_poly_wls,edge_claude_progressive_local_poly_wls,0.0002,5.807354209833095e-08,11,NIFTY27JAN2623800PE|NIFTY27JAN2624000PE|NIFTY27JAN2624100PE|NIFTY27JAN2624200PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624500PE|NIFTY27JAN2624600PE|NIFTY27JAN2624700PE|NIFTY27JAN2624800PE|NIFTY27JAN2625000PE,right,1.0,0.0
18,07-01-2026 10:45,NIFTY27JAN2625300CE,CE,25300,0.12005933560068664,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0002,1.4241044057052013e-06,11,NIFTY27JAN2625200CE|NIFTY27JAN2625400CE|NIFTY27JAN2625500CE|NIFTY27JAN2625600CE|NIFTY27JAN2625700CE|NIFTY27JAN2625800CE|NIFTY27JAN2625900CE|NIFTY27JAN2626100CE|NIFTY27JAN2626200CE|NIFTY27JAN2626300CE|NIFTY27JAN2626500CE,,,
18,07-01-2026 10:45,NIFTY27JAN2626000CE,CE,26000,0.09475377957443445,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0002,1.4241044057052013e-06,11,NIFTY27JAN2625200CE|NIFTY27JAN2625400CE|NIFTY27JAN2625500CE|NIFTY27JAN2625600CE|NIFTY27JAN2625700CE|NIFTY27JAN2625800CE|NIFTY27JAN2625900CE|NIFTY27JAN2626100CE|NIFTY27JAN2626200CE|NIFTY27JAN2626300CE|NIFTY27JAN2626500CE,,,
