row_index,datetime,contract,option_type,strike,date,method,a,pred_t,pred_cross_section,final_prediction
36,07-01-2026 12:15,NIFTY27JAN2624300PE,PE,24300,2026-01-07,pre27_cross_only,0.0,,0.15146840860215072,0.15146840860215072
36,07-01-2026 12:15,NIFTY27JAN2625000PE,PE,25000,2026-01-07,pre27_cross_only,0.0,,0.11483004110315687,0.11483004110315687
36,07-01-2026 12:15,NIFTY27JAN2625100PE,PE,25100,2026-01-07,pre27_cross_only,0.0,,0.10992693701138823,0.10992693701138823
37,07-01-2026 12:20,NIFTY27JAN2626100CE,CE,26100,2026-01-07,pre27_cross_only,0.0,,0.09532044722923268,0.09532044722923268
37,07-01-2026 12:20,NIFTY27JAN2624000PE,PE,24000,2026-01-07,pre27_cross_only,0.0,,0.16834307363687095,0.16834307363687095
37,07-01-2026 12:20,NIFTY27JAN2624400PE,PE,24400,2026-01-07,pre27_cross_only,0.0,,0.14576989544687802,0.14576989544687802
37,07-01-2026 12:20,NIFTY27JAN2625100PE,PE,25100,2026-01-07,pre27_cross_only,0.0,,0.11044215110906624,0.11044215110906624
38,07-01-2026 12:25,NIFTY27JAN2625300CE,CE,25300,2026-01-07,pre27_cross_only,0.0,,0.13411872661636792,0.13411872661636792
38,07-01-2026 12:25,NIFTY27JAN2626300CE,CE,26300,2026-01-07,pre27_cross_only,0.0,,0.08942069303139988,0.08942069303139988
38,07-01-2026 12:25,NIFTY27JAN2624400PE,PE,24400,2026-01-07,pre27_cross_only,0.0,,0.1462126099403127,0.1462126099403127
38,07-01-2026 12:25,NIFTY27JAN2624600PE,PE,24600,2026-01-07,pre27_cross_only,0.0,,0.13558049039352227,0.13558049039352227
38,07-01-2026 12:25,NIFTY27JAN2624700PE,PE,24700,2026-01-07,pre27_cross_only,0.0,,0.1304133569313901,0.1304133569313901
39,07-01-2026 12:30,NIFTY27JAN2625200CE,CE,25200,2026-01-07,pre27_cross_only,0.0,,0.1407143242074026,0.1407143242074026
39,07-01-2026 12:30,NIFTY27JAN2626300CE,CE,26300,2026-01-07,pre27_cross_only,0.0,,0.09149221043167373,0.09149221043167373
39,07-01-2026 12:30,NIFTY27JAN2623800PE,PE,23800,2026-01-07,pre27_cross_only,0.0,,0.1803256481434417,0.1803256481434417
39,07-01-2026 12:30,NIFTY27JAN2624000PE,PE,24000,2026-01-07,pre27_cross_only,0.0,,0.16816916451311315,0.16816916451311315
39,07-01-2026 12:30,NIFTY27JAN2624100PE,PE,24100,2026-01-07,pre27_cross_only,0.0,,0.16267504224629237,0.16267504224629237
39,07-01-2026 12:30,NIFTY27JAN2624500PE,PE,24500,2026-01-07,pre27_cross_only,0.0,,0.1411509000934732,0.1411509000934732
39,07-01-2026 12:30,NIFTY27JAN2624600PE,PE,24600,2026-01-07,pre27_cross_only,0.0,,0.13588295128388417,0.13588295128388417
40,07-01-2026 12:35,NIFTY27JAN2625300CE,CE,25300,2026-01-07,pre27_cross_only,0.0,,0.13019484848483387,0.13019484848483387
40,07-01-2026 12:35,NIFTY27JAN2625400CE,CE,25400,2026-01-07,pre27_cross_only,0.0,,0.12391999999998404,0.12391999999998404
40,07-01-2026 12:35,NIFTY27JAN2626300CE,CE,26300,2026-01-07,pre27_cross_only,0.0,,0.09163727272724742,0.09163727272724742
40,07-01-2026 12:35,NIFTY27JAN2626500CE,CE,26500,2026-01-07,pre27_cross_only,0.0,,0.08660521299270052,0.08660521299270052
40,07-01-2026 12:35,NIFTY27JAN2625100PE,PE,25100,2026-01-07,pre27_cross_only,0.0,,0.11054961344521096,0.11054961344521096
41,07-01-2026 12:40,NIFTY27JAN2625700CE,CE,25700,2026-01-07,pre27_cross_only,0.0,,0.09943426909076117,0.09943426909076117
41,07-01-2026 12:40,NIFTY27JAN2625100PE,PE,25100,2026-01-07,pre27_cross_only,0.0,,0.1106325770691254,0.1106325770691254
42,07-01-2026 12:45,NIFTY27JAN2625800CE,CE,25800,2026-01-07,pre27_cross_only,0.0,,0.10274218293545961,0.10274218293545961
42,07-01-2026 12:45,NIFTY27JAN2626400CE,CE,26400,2026-01-07,pre27_cross_only,0.0,,0.08772138826834039,0.08772138826834039
42,07-01-2026 12:45,NIFTY27JAN2623800PE,PE,23800,2026-01-07,pre27_cross_only,0.0,,0.1789615882035558,0.1789615882035558
42,07-01-2026 12:45,NIFTY27JAN2624000PE,PE,24000,2026-01-07,pre27_cross_only,0.0,,0.16650210669569906,0.16650210669569906
42,07-01-2026 12:45,NIFTY27JAN2624900PE,PE,24900,2026-01-07,pre27_cross_only,0.0,,0.1193321040419157,0.1193321040419157
42,07-01-2026 12:45,NIFTY27JAN2625000PE,PE,25000,2026-01-07,pre27_cross_only,0.0,,0.11410831246597582,0.11410831246597582
43,07-01-2026 12:50,NIFTY27JAN2626300CE,CE,26300,2026-01-07,pre27_cross_only,0.0,,0.09028549176548799,0.09028549176548799
43,07-01-2026 12:50,NIFTY27JAN2624400PE,PE,24400,2026-01-07,pre27_cross_only,0.0,,0.1450878247468088,0.1450878247468088
43,07-01-2026 12:50,NIFTY27JAN2624700PE,PE,24700,2026-01-07,pre27_cross_only,0.0,,0.12918645750770708,0.12918645750770708
43,07-01-2026 12:50,NIFTY27JAN2625100PE,PE,25100,2026-01-07,pre27_cross_only,0.0,,0.10917214523035712,0.10917214523035712
44,07-01-2026 12:55,NIFTY27JAN2625200CE,CE,25200,2026-01-07,pre27_cross_only,0.0,,0.13608801526364367,0.13608801526364367
44,07-01-2026 12:55,NIFTY27JAN2625300CE,CE,25300,2026-01-07,pre27_cross_only,0.0,,0.12973906182959283,0.12973906182959283
44,07-01-2026 12:55,NIFTY27JAN2623800PE,PE,23800,2026-01-07,pre27_cross_only,0.0,,0.17944389822546825,0.17944389822546825
44,07-01-2026 12:55,NIFTY27JAN2623900PE,PE,23900,2026-01-07,pre27_cross_only,0.0,,0.17358205932645188,0.17358205932645188
44,07-01-2026 12:55,NIFTY27JAN2625100PE,PE,25100,2026-01-07,pre27_cross_only,0.0,,0.10882893805611626,0.10882893805611626
45,07-01-2026 13:00,NIFTY27JAN2625300CE,CE,25300,2026-01-07,pre27_cross_only,0.0,,0.13022043382941995,0.13022043382941995
45,07-01-2026 13:00,NIFTY27JAN2625800CE,CE,25800,2026-01-07,pre27_cross_only,0.0,,0.10485500340703524,0.10485500340703524
45,07-01-2026 13:00,NIFTY27JAN2624000PE,PE,24000,2026-01-07,pre27_cross_only,0.0,,0.16828629582337687,0.16828629582337687
45,07-01-2026 13:00,NIFTY27JAN2624400PE,PE,24400,2026-01-07,pre27_cross_only,0.0,,0.1459493193771851,0.1459493193771851
45,07-01-2026 13:00,NIFTY27JAN2624600PE,PE,24600,2026-01-07,pre27_cross_only,0.0,,0.13498090055997228,0.13498090055997228
46,07-01-2026 13:05,NIFTY27JAN2625200CE,CE,25200,2026-01-07,pre27_cross_only,0.0,,0.13440641131604483,0.13440641131604483
46,07-01-2026 13:05,NIFTY27JAN2625400CE,CE,25400,2026-01-07,pre27_cross_only,0.0,,0.11665886889362183,0.11665886889362183
46,07-01-2026 13:05,NIFTY27JAN2626100CE,CE,26100,2026-01-07,pre27_cross_only,0.0,,0.09405462940086359,0.09405462940086359
46,07-01-2026 13:05,NIFTY27JAN2623900PE,PE,23900,2026-01-07,pre27_cross_only,0.0,,0.1740607812481077,0.1740607812481077
46,07-01-2026 13:05,NIFTY27JAN2624700PE,PE,24700,2026-01-07,pre27_cross_only,0.0,,0.1300514179477645,0.1300514179477645
47,07-01-2026 13:10,NIFTY27JAN2625400CE,CE,25400,2026-01-07,pre27_cross_only,0.0,,0.1179141698129964,0.1179141698129964
47,07-01-2026 13:10,NIFTY27JAN2625900CE,CE,25900,2026-01-07,pre27_cross_only,0.0,,0.09770745662152436,0.09770745662152436
47,07-01-2026 13:10,NIFTY27JAN2626400CE,CE,26400,2026-01-07,pre27_cross_only,0.0,,0.08665779092843096,0.08665779092843096
47,07-01-2026 13:10,NIFTY27JAN2624400PE,PE,24400,2026-01-07,pre27_cross_only,0.0,,0.14620046504230133,0.14620046504230133
47,07-01-2026 13:10,NIFTY27JAN2624700PE,PE,24700,2026-01-07,pre27_cross_only,0.0,,0.1301927527635946,0.1301927527635946
48,07-01-2026 13:15,NIFTY27JAN2625400CE,CE,25400,2026-01-07,pre27_cross_only,0.0,,0.12137441606674138,0.12137441606674138
48,07-01-2026 13:15,NIFTY27JAN2625500CE,CE,25500,2026-01-07,pre27_cross_only,0.0,,0.11637544531398802,0.11637544531398802
48,07-01-2026 13:15,NIFTY27JAN2625700CE,CE,25700,2026-01-07,pre27_cross_only,0.0,,0.1074780439133054,0.1074780439133054
48,07-01-2026 13:15,NIFTY27JAN2625800CE,CE,25800,2026-01-07,pre27_cross_only,0.0,,0.10357961326537435,0.10357961326537435
48,07-01-2026 13:15,NIFTY27JAN2626400CE,CE,26400,2026-01-07,pre27_cross_only,0.0,,0.08789281011154948,0.08789281011154948
48,07-01-2026 13:15,NIFTY27JAN2624600PE,PE,24600,2026-01-07,pre27_cross_only,0.0,,0.13502423547918493,0.13502423547918493
49,07-01-2026 13:20,NIFTY27JAN2626300CE,CE,26300,2026-01-07,pre27_cross_only,0.0,,0.08708322826086207,0.08708322826086207
49,07-01-2026 13:20,NIFTY27JAN2624000PE,PE,24000,2026-01-07,pre27_cross_only,0.0,,0.1671731282518052,0.1671731282518052
49,07-01-2026 13:20,NIFTY27JAN2624500PE,PE,24500,2026-01-07,pre27_cross_only,0.0,,0.14035954494471536,0.14035954494471536
49,07-01-2026 13:20,NIFTY27JAN2624800PE,PE,24800,2026-01-07,pre27_cross_only,0.0,,0.12490098581989878,0.12490098581989878
49,07-01-2026 13:20,NIFTY27JAN2624900PE,PE,24900,2026-01-07,pre27_cross_only,0.0,,0.11955034916547266,0.11955034916547266
49,07-01-2026 13:20,NIFTY27JAN2625000PE,PE,25000,2026-01-07,pre27_cross_only,0.0,,0.11418542170424748,0.11418542170424748
50,07-01-2026 13:25,NIFTY27JAN2626300CE,CE,26300,2026-01-07,pre27_cross_only,0.0,,0.08934604230062672,0.08934604230062672
50,07-01-2026 13:25,NIFTY27JAN2626400CE,CE,26400,2026-01-07,pre27_cross_only,0.0,,0.08804614944165653,0.08804614944165653
50,07-01-2026 13:25,NIFTY27JAN2626500CE,CE,26500,2026-01-07,pre27_cross_only,0.0,,0.0862531188835927,0.0862531188835927
50,07-01-2026 13:25,NIFTY27JAN2624200PE,PE,24200,2026-01-07,pre27_cross_only,0.0,,0.15520538509307322,0.15520538509307322
50,07-01-2026 13:25,NIFTY27JAN2624600PE,PE,24600,2026-01-07,pre27_cross_only,0.0,,0.13376203790546204,0.13376203790546204
50,07-01-2026 13:25,NIFTY27JAN2624700PE,PE,24700,2026-01-07,pre27_cross_only,0.0,,0.1282281914762496,0.1282281914762496
50,07-01-2026 13:25,NIFTY27JAN2625100PE,PE,25100,2026-01-07,pre27_cross_only,0.0,,0.10777635781967544,0.10777635781967544
51,07-01-2026 13:30,NIFTY27JAN2625300CE,CE,25300,2026-01-07,pre27_cross_only,0.0,,0.1343797181554902,0.1343797181554902
51,07-01-2026 13:30,NIFTY27JAN2625700CE,CE,25700,2026-01-07,pre27_cross_only,0.0,,0.11117861792858824,0.11117861792858824
51,07-01-2026 13:30,NIFTY27JAN2625800CE,CE,25800,2026-01-07,pre27_cross_only,0.0,,0.10571617387160728,0.10571617387160728
51,07-01-2026 13:30,NIFTY27JAN2626500CE,CE,26500,2026-01-07,pre27_cross_only,0.0,,0.08720498386088794,0.08720498386088794
51,07-01-2026 13:30,NIFTY27JAN2624000PE,PE,24000,2026-01-07,pre27_cross_only,0.0,,0.1664340465953651,0.1664340465953651
51,07-01-2026 13:30,NIFTY27JAN2624400PE,PE,24400,2026-01-07,pre27_cross_only,0.0,,0.14409191551032308,0.14409191551032308
51,07-01-2026 13:30,NIFTY27JAN2624600PE,PE,24600,2026-01-07,pre27_cross_only,0.0,,0.13327568022414482,0.13327568022414482
51,07-01-2026 13:30,NIFTY27JAN2624900PE,PE,24900,2026-01-07,pre27_cross_only,0.0,,0.11749486511530804,0.11749486511530804
52,07-01-2026 13:35,NIFTY27JAN2625200CE,CE,25200,2026-01-07,pre27_cross_only,0.0,,0.13960639680050418,0.13960639680050418
52,07-01-2026 13:35,NIFTY27JAN2625300CE,CE,25300,2026-01-07,pre27_cross_only,0.0,,0.1317174223980789,0.1317174223980789
52,07-01-2026 13:35,NIFTY27JAN2623900PE,PE,23900,2026-01-07,pre27_cross_only,0.0,,0.1726902915638524,0.1726902915638524
52,07-01-2026 13:35,NIFTY27JAN2624200PE,PE,24200,2026-01-07,pre27_cross_only,0.0,,0.15541920914337704,0.15541920914337704
52,07-01-2026 13:35,NIFTY27JAN2624300PE,PE,24300,2026-01-07,pre27_cross_only,0.0,,0.14979159307019696,0.14979159307019696
52,07-01-2026 13:35,NIFTY27JAN2625100PE,PE,25100,2026-01-07,pre27_cross_only,0.0,,0.1073920152653572,0.1073920152653572
53,07-01-2026 13:40,NIFTY27JAN2625700CE,CE,25700,2026-01-07,pre27_cross_only,0.0,,0.11114001746445547,0.11114001746445547
53,07-01-2026 13:40,NIFTY27JAN2626100CE,CE,26100,2026-01-07,pre27_cross_only,0.0,,0.09546018432620619,0.09546018432620619
53,07-01-2026 13:40,NIFTY27JAN2624300PE,PE,24300,2026-01-07,pre27_cross_only,0.0,,0.14958346135463385,0.14958346135463385
53,07-01-2026 13:40,NIFTY27JAN2625000PE,PE,25000,2026-01-07,pre27_cross_only,0.0,,0.1124722501024138,0.1124722501024138
54,07-01-2026 13:45,NIFTY27JAN2625200CE,CE,25200,2026-01-07,pre27_cross_only,0.0,,0.13495924375298815,0.13495924375298815
54,07-01-2026 13:45,NIFTY27JAN2625400CE,CE,25400,2026-01-07,pre27_cross_only,0.0,,0.1304459090909269,0.1304459090909269
54,07-01-2026 13:45,NIFTY27JAN2623900PE,PE,23900,2026-01-07,pre27_cross_only,0.0,,0.17246251414628677,0.17246251414628677
54,07-01-2026 13:45,NIFTY27JAN2624200PE,PE,24200,2026-01-07,pre27_cross_only,0.0,,0.15491855370398966,0.15491855370398966
54,07-01-2026 13:45,NIFTY27JAN2624600PE,PE,24600,2026-01-07,pre27_cross_only,0.0,,0.13283285365726805,0.13283285365726805
55,07-01-2026 13:50,NIFTY27JAN2623800PE,PE,23800,2026-01-07,pre27_cross_only,0.0,,0.1777162577239899,0.1777162577239899
55,07-01-2026 13:50,NIFTY27JAN2623900PE,PE,23900,2026-01-07,pre27_cross_only,0.0,,0.17178772741276604,0.17178772741276604
55,07-01-2026 13:50,NIFTY27JAN2624100PE,PE,24100,2026-01-07,pre27_cross_only,0.0,,0.16119217962003507,0.16119217962003507
56,07-01-2026 13:55,NIFTY27JAN2625300CE,CE,25300,2026-01-07,pre27_cross_only,0.0,,0.13316309774234475,0.13316309774234475
56,07-01-2026 13:55,NIFTY27JAN2625800CE,CE,25800,2026-01-07,pre27_cross_only,0.0,,0.10788676462172875,0.10788676462172875
56,07-01-2026 13:55,NIFTY27JAN2626400CE,CE,26400,2026-01-07,pre27_cross_only,0.0,,0.08940611971588065,0.08940611971588065
56,07-01-2026 13:55,NIFTY27JAN2624400PE,PE,24400,2026-01-07,pre27_cross_only,0.0,,0.14431131135836237,0.14431131135836237
56,07-01-2026 13:55,NIFTY27JAN2625100PE,PE,25100,2026-01-07,pre27_cross_only,0.0,,0.10758438134587821,0.10758438134587821
57,07-01-2026 14:00,NIFTY27JAN2625400CE,CE,25400,2026-01-07,pre27_cross_only,0.0,,0.1227071218127667,0.1227071218127667
57,07-01-2026 14:00,NIFTY27JAN2625500CE,CE,25500,2026-01-07,pre27_cross_only,0.0,,0.1123786953547158,0.1123786953547158
57,07-01-2026 14:00,NIFTY27JAN2625900CE,CE,25900,2026-01-07,pre27_cross_only,0.0,,0.10223552920569942,0.10223552920569942
57,07-01-2026 14:00,NIFTY27JAN2626200CE,CE,26200,2026-01-07,pre27_cross_only,0.0,,0.09288783955632918,0.09288783955632918
57,07-01-2026 14:00,NIFTY27JAN2623800PE,PE,23800,2026-01-07,pre27_cross_only,0.0,,0.17727866759398647,0.17727866759398647
57,07-01-2026 14:00,NIFTY27JAN2623900PE,PE,23900,2026-01-07,pre27_cross_only,0.0,,0.17165870676592956,0.17165870676592956
58,07-01-2026 14:05,NIFTY27JAN2625900CE,CE,25900,2026-01-07,pre27_cross_only,0.0,,0.10074192423186643,0.10074192423186643
58,07-01-2026 14:05,NIFTY27JAN2626000CE,CE,26000,2026-01-07,pre27_cross_only,0.0,,0.09710562892670549,0.09710562892670549
58,07-01-2026 14:05,NIFTY27JAN2626300CE,CE,26300,2026-01-07,pre27_cross_only,0.0,,0.08938905469074673,0.08938905469074673
58,07-01-2026 14:05,NIFTY27JAN2624000PE,PE,24000,2026-01-07,pre27_cross_only,0.0,,0.16682054773559196,0.16682054773559196
58,07-01-2026 14:05,NIFTY27JAN2624200PE,PE,24200,2026-01-07,pre27_cross_only,0.0,,0.1559771164817545,0.1559771164817545
58,07-01-2026 14:05,NIFTY27JAN2624400PE,PE,24400,2026-01-07,pre27_cross_only,0.0,,0.14521966433970146,0.14521966433970146
59,07-01-2026 14:10,NIFTY27JAN2626100CE,CE,26100,2026-01-07,pre27_cross_only,0.0,,0.09406424287051368,0.09406424287051368
59,07-01-2026 14:10,NIFTY27JAN2626200CE,CE,26200,2026-01-07,pre27_cross_only,0.0,,0.0899244125724404,0.0899244125724404
59,07-01-2026 14:10,NIFTY27JAN2626400CE,CE,26400,2026-01-07,pre27_cross_only,0.0,,0.08634749156744692,0.08634749156744692
59,07-01-2026 14:10,NIFTY27JAN2623800PE,PE,23800,2026-01-07,pre27_cross_only,0.0,,0.17788248365065384,0.17788248365065384
59,07-01-2026 14:10,NIFTY27JAN2624000PE,PE,24000,2026-01-07,pre27_cross_only,0.0,,0.16665352913944084,0.16665352913944084
59,07-01-2026 14:10,NIFTY27JAN2624700PE,PE,24700,2026-01-07,pre27_cross_only,0.0,,0.12962689738493946,0.12962689738493946
60,07-01-2026 14:15,NIFTY27JAN2625200CE,CE,25200,2026-01-07,pre27_cross_only,0.0,,0.12076642938855922,0.12076642938855922
60,07-01-2026 14:15,NIFTY27JAN2625600CE,CE,25600,2026-01-07,pre27_cross_only,0.0,,0.10648536981722323,0.10648536981722323
60,07-01-2026 14:15,NIFTY27JAN2625900CE,CE,25900,2026-01-07,pre27_cross_only,0.0,,0.09607581959491718,0.09607581959491718
60,07-01-2026 14:15,NIFTY27JAN2626200CE,CE,26200,2026-01-07,pre27_cross_only,0.0,,0.0889031746952682,0.0889031746952682
61,07-01-2026 14:20,NIFTY27JAN2625400CE,CE,25400,2026-01-07,pre27_cross_only,0.0,,0.11852073366048022,0.11852073366048022
61,07-01-2026 14:20,NIFTY27JAN2625700CE,CE,25700,2026-01-07,pre27_cross_only,0.0,,0.1048714211001097,0.1048714211001097
61,07-01-2026 14:20,NIFTY27JAN2626300CE,CE,26300,2026-01-07,pre27_cross_only,0.0,,0.08824693378378323,0.08824693378378323
61,07-01-2026 14:20,NIFTY27JAN2623800PE,PE,23800,2026-01-07,pre27_cross_only,0.0,,0.17741971319594638,0.17741971319594638
61,07-01-2026 14:20,NIFTY27JAN2624500PE,PE,24500,2026-01-07,pre27_cross_only,0.0,,0.13972876991459757,0.13972876991459757
62,07-01-2026 14:25,NIFTY27JAN2625400CE,CE,25400,2026-01-07,pre27_cross_only,0.0,,0.11907836933790719,0.11907836933790719
62,07-01-2026 14:25,NIFTY27JAN2625700CE,CE,25700,2026-01-07,pre27_cross_only,0.0,,0.10696372436300666,0.10696372436300666
62,07-01-2026 14:25,NIFTY27JAN2625900CE,CE,25900,2026-01-07,pre27_cross_only,0.0,,0.0994557072225097,0.0994557072225097
62,07-01-2026 14:25,NIFTY27JAN2626300CE,CE,26300,2026-01-07,pre27_cross_only,0.0,,0.0893339166002729,0.0893339166002729
62,07-01-2026 14:25,NIFTY27JAN2623900PE,PE,23900,2026-01-07,pre27_cross_only,0.0,,0.17223951621858447,0.17223951621858447
63,07-01-2026 14:30,NIFTY27JAN2625300CE,CE,25300,2026-01-07,pre27_cross_only,0.0,,0.11585313217919258,0.11585313217919258
63,07-01-2026 14:30,NIFTY27JAN2626300CE,CE,26300,2026-01-07,pre27_cross_only,0.0,,0.08630576277212447,0.08630576277212447
63,07-01-2026 14:30,NIFTY27JAN2624800PE,PE,24800,2026-01-07,pre27_cross_only,0.0,,0.12447983124143604,0.12447983124143604
63,07-01-2026 14:30,NIFTY27JAN2625100PE,PE,25100,2026-01-07,pre27_cross_only,0.0,,0.10797868712581687,0.10797868712581687
64,07-01-2026 14:35,NIFTY27JAN2626400CE,CE,26400,2026-01-07,pre27_cross_only,0.0,,0.08736055993339274,0.08736055993339274
64,07-01-2026 14:35,NIFTY27JAN2626500CE,CE,26500,2026-01-07,pre27_cross_only,0.0,,0.08596042937343129,0.08596042937343129
64,07-01-2026 14:35,NIFTY27JAN2624000PE,PE,24000,2026-01-07,pre27_cross_only,0.0,,0.16633060225102356,0.16633060225102356
64,07-01-2026 14:35,NIFTY27JAN2624100PE,PE,24100,2026-01-07,pre27_cross_only,0.0,,0.16111473841236154,0.16111473841236154
64,07-01-2026 14:35,NIFTY27JAN2624400PE,PE,24400,2026-01-07,pre27_cross_only,0.0,,0.14531303559962144,0.14531303559962144
64,07-01-2026 14:35,NIFTY27JAN2624700PE,PE,24700,2026-01-07,pre27_cross_only,0.0,,0.129340378611072,0.129340378611072
64,07-01-2026 14:35,NIFTY27JAN2625000PE,PE,25000,2026-01-07,pre27_cross_only,0.0,,0.11324909878048146,0.11324909878048146
65,07-01-2026 14:40,NIFTY27JAN2625400CE,CE,25400,2026-01-07,pre27_cross_only,0.0,,0.1175999458705377,0.1175999458705377
65,07-01-2026 14:40,NIFTY27JAN2626200CE,CE,26200,2026-01-07,pre27_cross_only,0.0,,0.09292571803887091,0.09292571803887091
65,07-01-2026 14:40,NIFTY27JAN2623800PE,PE,23800,2026-01-07,pre27_cross_only,0.0,,0.17788022376075907,0.17788022376075907
65,07-01-2026 14:40,NIFTY27JAN2624100PE,PE,24100,2026-01-07,pre27_cross_only,0.0,,0.16240363958808457,0.16240363958808457
65,07-01-2026 14:40,NIFTY27JAN2625100PE,PE,25100,2026-01-07,pre27_cross_only,0.0,,0.10817940687544281,0.10817940687544281
66,07-01-2026 14:45,NIFTY27JAN2623800PE,PE,23800,2026-01-07,pre27_cross_only,0.0,,0.1776427108922009,0.1776427108922009
66,07-01-2026 14:45,NIFTY27JAN2624000PE,PE,24000,2026-01-07,pre27_cross_only,0.0,,0.16842083788114756,0.16842083788114756
66,07-01-2026 14:45,NIFTY27JAN2624200PE,PE,24200,2026-01-07,pre27_cross_only,0.0,,0.15736967022920637,0.15736967022920637
66,07-01-2026 14:45,NIFTY27JAN2624500PE,PE,24500,2026-01-07,pre27_cross_only,0.0,,0.14088096347749432,0.14088096347749432
66,07-01-2026 14:45,NIFTY27JAN2624900PE,PE,24900,2026-01-07,pre27_cross_only,0.0,,0.11947662129744929,0.11947662129744929
67,07-01-2026 14:50,NIFTY27JAN2625600CE,CE,25600,2026-01-07,pre27_cross_only,0.0,,0.117726300884192,0.117726300884192
67,07-01-2026 14:50,NIFTY27JAN2626400CE,CE,26400,2026-01-07,pre27_cross_only,0.0,,0.08613726222299005,0.08613726222299005
67,07-01-2026 14:50,NIFTY27JAN2626500CE,CE,26500,2026-01-07,pre27_cross_only,0.0,,0.084805844233119,0.084805844233119
67,07-01-2026 14:50,NIFTY27JAN2623900PE,PE,23900,2026-01-07,pre27_cross_only,0.0,,0.1723649566816302,0.1723649566816302
67,07-01-2026 14:50,NIFTY27JAN2624900PE,PE,24900,2026-01-07,pre27_cross_only,0.0,,0.11859075499120102,0.11859075499120102
68,07-01-2026 14:55,NIFTY27JAN2625900CE,CE,25900,2026-01-07,pre27_cross_only,0.0,,0.0982588698783332,0.0982588698783332
68,07-01-2026 14:55,NIFTY27JAN2626300CE,CE,26300,2026-01-07,pre27_cross_only,0.0,,0.08815675161189761,0.08815675161189761
68,07-01-2026 14:55,NIFTY27JAN2624100PE,PE,24100,2026-01-07,pre27_cross_only,0.0,,0.1633083794469556,0.1633083794469556
68,07-01-2026 14:55,NIFTY27JAN2624300PE,PE,24300,2026-01-07,pre27_cross_only,0.0,,0.15228621920274032,0.15228621920274032
68,07-01-2026 14:55,NIFTY27JAN2624600PE,PE,24600,2026-01-07,pre27_cross_only,0.0,,0.13582397487900452,0.13582397487900452
69,07-01-2026 15:00,NIFTY27JAN2625700CE,CE,25700,2026-01-07,pre27_cross_only,0.0,,0.1015548513164236,0.1015548513164236
69,07-01-2026 15:00,NIFTY27JAN2626000CE,CE,26000,2026-01-07,pre27_cross_only,0.0,,0.09254232865626973,0.09254232865626973
69,07-01-2026 15:00,NIFTY27JAN2626400CE,CE,26400,2026-01-07,pre27_cross_only,0.0,,0.0856773712742016,0.0856773712742016
69,07-01-2026 15:00,NIFTY27JAN2623900PE,PE,23900,2026-01-07,pre27_cross_only,0.0,,0.17410529868298807,0.17410529868298807
69,07-01-2026 15:00,NIFTY27JAN2625100PE,PE,25100,2026-01-07,pre27_cross_only,0.0,,0.10950951636517024,0.10950951636517024
70,07-01-2026 15:05,NIFTY27JAN2625400CE,CE,25400,2026-01-07,pre27_cross_only,0.0,,0.10901940011072372,0.10901940011072372
70,07-01-2026 15:05,NIFTY27JAN2626000CE,CE,26000,2026-01-07,pre27_cross_only,0.0,,0.09298900237162311,0.09298900237162311
70,07-01-2026 15:05,NIFTY27JAN2626400CE,CE,26400,2026-01-07,pre27_cross_only,0.0,,0.08568872870198904,0.08568872870198904
70,07-01-2026 15:05,NIFTY27JAN2624200PE,PE,24200,2026-01-07,pre27_cross_only,0.0,,0.15851983086989982,0.15851983086989982
70,07-01-2026 15:05,NIFTY27JAN2624500PE,PE,24500,2026-01-07,pre27_cross_only,0.0,,0.14217700309608866,0.14217700309608866
71,07-01-2026 15:10,NIFTY27JAN2626500CE,CE,26500,2026-01-07,pre27_cross_only,0.0,,0.0848595714220546,0.0848595714220546
